first-stage tube temperature (Tt) ,high-temperature fan speed (Sf),temperature (Tf) in the pre-calciner,kiln tail air pressure (Pk),kiln motor current (Ik),kiln tail temperature (Tk),secondary air temperature feedback (Ta),second chamber grate pressure (Pg),EP fan speed (Sa)
0.483232835,0.438297693,0.518426557,0.471842556,0.52338663,0.306868541,0.500316327,0.708797098,0.512990553
0.498094862,0.438184665,0.536648753,0.477116918,0.507712637,0.305385379,0.496827386,0.708870553,0.520567062
0.510594695,0.438403507,0.545301611,0.478231677,0.49126142,0.309125011,0.491257516,0.710525903,0.523437742
0.507178965,0.438011276,0.534555946,0.474899633,0.472705297,0.315095402,0.484852408,0.710525716,0.522840668
0.507531886,0.438101939,0.50094932,0.468046206,0.463070918,0.320710953,0.484606636,0.710672812,0.514370977
0.506293392,0.438109153,0.484101214,0.461031097,0.471231689,0.325135161,0.48881662,0.709422399,0.50499104
0.507328848,0.438320299,0.480460238,0.45905208,0.475538923,0.326859241,0.490962644,0.710084427,0.500351102
0.509135065,0.438184906,0.497859388,0.453039509,0.468527573,0.325198529,0.488832894,0.710635898,0.496110564
0.508157032,0.438358055,0.48547595,0.434948611,0.449906694,0.326542317,0.495156077,0.709863501,0.488034598
0.526156235,0.437981215,0.450685962,0.422960166,0.445615628,0.330661981,0.504919241,0.710084427,0.475723771
0.536796728,0.438049032,0.430164231,0.42500194,0.449242812,0.333108553,0.510177828,0.709201473,0.470133721
0.536804172,0.438252723,0.444073442,0.437992392,0.468074288,0.333121365,0.511963051,0.708980922,0.477087931
0.535583746,0.442131026,0.458494009,0.449555888,0.466778942,0.331308554,0.508916418,0.709201848,0.481114527
0.528331318,0.446393385,0.484204889,0.450370151,0.455784462,0.328304227,0.505836959,0.70953258,0.487173948
0.555640027,0.446416231,0.479746615,0.442854038,0.46358904,0.330573335,0.500873383,0.708722894,0.492075828
0.563142251,0.446469138,0.489051637,0.437580207,0.48046137,0.331422823,0.491077394,0.710709915,0.499663741
0.545773462,0.44655932,0.487735151,0.43671595,0.478000023,0.335377748,0.480724069,0.71026825,0.503134749
0.516879668,0.446529019,0.469943693,0.436778177,0.463718632,0.33475654,0.483230476,0.710488989,0.491889554
0.50653367,0.446521563,0.450695574,0.439483701,0.468414231,0.33542839,0.488112406,0.710525716,0.48536645
0.513320457,0.446506653,0.447695882,0.454604214,0.501413838,0.34030881,0.505378239,0.710010972,0.488483606
0.543745091,0.446453987,0.466180476,0.466405447,0.556693761,0.338838373,0.513617948,0.709753319,0.505449011
0.55004072,0.446468897,0.476117817,0.449480897,0.542169519,0.333172007,0.512454596,0.710746829,0.5154252
0.553333118,0.44638593,0.470247053,0.432067576,0.535336348,0.335022735,0.511750243,0.709091104,0.514176549
0.541056542,0.446303443,0.478417977,0.435161351,0.551868735,0.333932503,0.51094797,0.710305165,0.516724281
0.524188454,0.446416231,0.508411772,0.453213956,0.565194887,0.338711552,0.50365811,0.709127831,0.524279651
0.521110808,0.446506653,0.560319936,0.471166574,0.566473983,0.33475654,0.495860708,0.710157881,0.537832614
0.522335486,0.446363324,0.587704434,0.480637238,0.561794387,0.334198698,0.483984207,0.709753506,0.544877121
0.522219606,0.446506653,0.567034862,0.486237625,0.529507167,0.342020164,0.4895047,0.709532768,0.541441096
0.511031628,0.446506653,0.533066651,0.491460929,0.5063202,0.357054351,0.500168613,0.709532768,0.535981201
0.498176708,0.446551865,0.522663386,0.497837286,0.477417228,0.365319302,0.511488058,0.708429076,0.529520754
0.49166741,0.446770225,0.516412467,0.496134301,0.456108237,0.366434898,0.512274614,0.708281979,0.525897635
0.50972085,0.44640084,0.519128006,0.484834071,0.452108857,0.370503833,0.507589357,0.709826773,0.524308134
0.514496238,0.446514108,0.491822871,0.477091921,0.452254452,0.374864588,0.507425648,0.709201285,0.519345246
0.523014795,0.446476352,0.471997461,0.474686361,0.44491941,0.379909745,0.502003214,0.710746454,0.518817301
0.515139393,0.446506653,0.466559975,0.4717548,0.450635249,0.383636651,0.495335921,0.709863688,0.521898667
0.52218027,0.446393625,0.467002216,0.46944976,0.46106302,0.383953575,0.491962008,0.709863875,0.529374317
0.533325726,0.446649502,0.4696512,0.471104347,0.470681148,0.381887294,0.491913048,0.709422399,0.532583405
0.553332074,0.446717799,0.470245132,0.472807333,0.478599233,0.382470413,0.495221867,0.710488989,0.535070957
0.552464587,0.446506653,0.46538942,0.475501156,0.471053592,0.382140937,0.508375774,0.710010972,0.532317413
0.542695818,0.446468897,0.465013736,0.482102486,0.462617551,0.383129625,0.512094353,0.710231523,0.530343156
0.519820178,0.446792831,0.482657361,0.484333068,0.452804911,0.383522555,0.510914728,0.711960516,0.528704852
0.522198315,0.447026101,0.494262555,0.482541795,0.441956274,0.383864757,0.510751019,0.710820096,0.525477883
0.52343046,0.446408776,0.51412444,0.483093324,0.437892139,0.382407046,0.509145917,0.709532768,0.523864001
0.535649672,0.446393625,0.502853327,0.486099343,0.422088471,0.386286051,0.50315043,0.709091291,0.523713512
0.520883325,0.446468897,0.487052276,0.485623337,0.413636262,0.392117069,0.504199032,0.70894382,0.520137565
0.517241182,0.446536474,0.451050767,0.485936597,0.414688756,0.395996161,0.499956083,0.709495853,0.514026893
0.52421295,0.446476352,0.428102148,0.493440477,0.428711127,0.396680738,0.493027022,0.709826961,0.507975601
0.541739087,0.446363565,0.421731539,0.498978106,0.433244962,0.393295946,0.489406224,0.710231523,0.505387193
0.546938643,0.446514108,0.464844134,0.500556107,0.421473258,0.387388922,0.491601347,0.709753319,0.518395945
0.547574357,0.44654441,0.474974757,0.493816496,0.413069553,0.382178854,0.497105427,0.708686354,0.519236244
0.539915827,0.446393866,0.499405637,0.483969814,0.406932683,0.376360475,0.500512722,0.708833825,0.527835265
0.56099801,0.446536955,0.493195679,0.478569402,0.426298449,0.379618272,0.499824782,0.708539632,0.528416883
0.563236882,0.446439077,0.497718586,0.480987727,0.435139436,0.380074743,0.502904379,0.710121341,0.530998791
0.554601371,0.446416471,0.498425147,0.48356933,0.439883868,0.38092397,0.51104589,0.709753131,0.530500144
0.52322739,0.446522044,0.489728766,0.483456046,0.427496787,0.384992992,0.521006145,0.70890728,0.523611811
0.517485631,0.446333745,0.491107971,0.482917281,0.42812825,0.384156316,0.528574047,0.709091291,0.520875344
0.543109344,0.44654441,0.497027367,0.48678809,0.431431412,0.384853531,0.523282636,0.710305165,0.522836593
0.566652586,0.446514108,0.504907106,0.485360071,0.430103729,0.384967714,0.512192828,0.708612899,0.524353692
0.582946612,0.446589621,0.492878238,0.479096466,0.410074081,0.387122554,0.507835269,0.709422211,0.523611007
0.57419949,0.446409016,0.47084162,0.474209823,0.399500549,0.392662185,0.494763286,0.711040835,0.520904632
0.563032778,0.446401321,0.46170364,0.467821765,0.401346436,0.394538364,0.48131409,0.7088342,0.519799143
0.559386376,0.446431382,0.461332436,0.46644374,0.418963407,0.394386178,0.48840686,0.709863875,0.521284514
0.557049713,0.446295507,0.459990351,0.468071735,0.435042344,0.393841148,0.506082453,0.711077562,0.520689088
0.565431131,0.446416471,0.442117598,0.470878311,0.428095749,0.395032751,0.51799192,0.710378807,0.518005497
0.56381524,0.446439077,0.433981221,0.472681816,0.431723015,0.394753917,0.522349062,0.710452261,0.515021737
0.562337544,0.446597316,0.435098032,0.472042532,0.452513637,0.393587592,0.519089203,0.709900415,0.514372593
0.550103489,0.446461442,0.450741651,0.464013183,0.463912814,0.3884157,0.515567437,0.710010785,0.513753549
0.544954915,0.446348655,0.462863334,0.453727724,0.469839252,0.384650704,0.513454238,0.709017836,0.517747614
0.532568798,0.446484288,0.461589724,0.449869148,0.471264108,0.384916986,0.504739119,0.709017649,0.516500579
0.534276107,0.446416712,0.451582613,0.445296296,0.474567434,0.384397234,0.496548649,0.707656679,0.518296681
0.551810749,0.446476833,0.443416791,0.444920278,0.46587229,0.385031168,0.496646986,0.709716404,0.517157039
0.558124468,0.446536955,0.445559524,0.44384328,0.467086548,0.384359231,0.498579923,0.709974057,0.51989351
0.560309117,0.446484288,0.45451639,0.440949481,0.471037424,0.379909831,0.496286047,0.710194796,0.521719711
0.574563073,0.446484288,0.457394496,0.441487714,0.486452397,0.38003648,0.497498357,0.712254896,0.519900005
0.588859543,0.446424167,0.465535986,0.445484571,0.483553851,0.377336438,0.504199032,0.712217794,0.518188495
0.600180424,0.446446773,0.468958082,0.445997807,0.448692271,0.375840637,0.508245168,0.709826961,0.51175001
0.587963355,0.446423927,0.473014433,0.441401022,0.427658633,0.376182925,0.506754538,0.710121341,0.511000018
0.582301309,0.446265687,0.46389438,0.43608943,0.431382907,0.375181598,0.5041,0.708907467,0.511681689
0.586930013,0.446860407,0.428617996,0.440698979,0.446247257,0.376081727,0.501560906,0.708723269,0.507301245
0.590939982,0.446378956,0.425477493,0.447376364,0.452432632,0.374851862,0.497777094,0.709017836,0.508271705
0.573293735,0.44654465,0.428822784,0.453615503,0.445097671,0.370491195,0.48583522,0.708796723,0.506227509
0.545123912,0.446386411,0.457935934,0.45581896,0.429536938,0.364431985,0.473156167,0.710341705,0.510822709
0.519352426,0.446355869,0.48586187,0.455230734,0.431415326,0.362619087,0.465325941,0.709017462,0.520746032
0.528131426,0.446499198,0.47260035,0.453614972,0.437811216,0.363899508,0.459379414,0.710673,0.519251707
0.540068877,0.446499198,0.471155218,0.448791618,0.439819031,0.365243209,0.471583334,0.708980922,0.522119125
0.560784308,0.446687498,0.470712332,0.444820822,0.436515705,0.368779927,0.482542675,0.709495666,0.517051301
0.55591217,0.44637102,0.476237487,0.448015116,0.417247112,0.369325043,0.491093806,0.710341892,0.515256821
0.560549387,0.446476352,0.476005807,0.448290615,0.407094612,0.369198308,0.491994416,0.708392161,0.515680631
0.559748879,0.446740164,0.459322819,0.45232417,0.410851222,0.368932113,0.487850221,0.708796911,0.513359843
0.569139168,0.446551865,0.452042769,0.458863805,0.418526208,0.369717973,0.482525984,0.711077562,0.513699864
0.546711111,0.446438596,0.449281148,0.464889673,0.427270103,0.369464417,0.473139894,0.709274927,0.514937121
0.523628192,0.446619681,0.453470613,0.470565051,0.444887156,0.371163132,0.473254226,0.709569495,0.516130454
0.506526246,0.446514108,0.45169525,0.479321439,0.465143323,0.366726285,0.477431385,0.709164745,0.511948489
0.524102352,0.446491743,0.436365875,0.486650872,0.469774414,0.361934684,0.489013294,0.70857636,0.508791483
0.533812632,0.44657423,0.411863323,0.488015601,0.464851967,0.357840125,0.495319925,0.709716592,0.499745884
0.537309135,0.446453747,0.415675182,0.48532231,0.440839024,0.355406451,0.494074928,0.709349131,0.498469588
0.532713384,0.446514108,0.419542085,0.486975833,0.44899996,0.353542998,0.477660745,0.709864063,0.496658834
0.519222753,0.44658914,0.460732103,0.495870503,0.448821864,0.346913222,0.467406036,0.71026825,0.501071819
0.518093752,0.446935919,0.495273753,0.499993409,0.443300372,0.340739829,0.478168842,0.709128018,0.5087614
0.521795437,0.454346709,0.499426742,0.501420896,0.419562617,0.3391933,0.491814433,0.710121154,0.509684667
0.534557864,0.454964515,0.500761795,0.500018406,0.39679635,0.341284772,0.507950158,0.709274927,0.515834382
0.534220876,0.454934455,0.503563102,0.492676208,0.378159304,0.345100497,0.517909856,0.708723269,0.518408957
0.52272246,0.454836096,0.511447311,0.491085443,0.398010938,0.347559795,0.519924579,0.70964295,0.52480758
0.513521377,0.454828882,0.521489617,0.498000565,0.403435174,0.348155553,0.514600899,0.708061241,0.531851275
0.518080974,0.454715613,0.529663756,0.50381316,0.401297849,0.354759965,0.498514273,0.708833825,0.536418822
0.526040335,0.454783671,0.521840989,0.504576897,0.40520022,0.359221916,0.474171944,0.708649814,0.539408278
0.514216631,0.454700703,0.504110318,0.503675943,0.396165052,0.364216518,0.456561584,0.709238575,0.53433802
0.4993429,0.454821186,0.489029898,0.503437673,0.408487214,0.367093937,0.447224453,0.709679677,0.525294841
0.490896648,0.45475337,0.469863691,0.513008857,0.408810988,0.368463003,0.44198214,0.710820284,0.511805316
0.494195444,0.454836337,0.476403886,0.520036731,0.409377697,0.36746159,0.44794508,0.709679677,0.503809869
0.521243711,0.454821427,0.45833593,0.52177801,0.403904792,0.362492525,0.456332224,0.710268438,0.496970346
0.530413951,0.454790885,0.450280846,0.521189783,0.403726778,0.363024743,0.4583144,0.708502718,0.495692418
0.531010341,0.454866398,0.426726139,0.520300529,0.398350964,0.364672729,0.450844417,0.708649627,0.49487002
0.50532815,0.454851247,0.427057021,0.51953626,0.394383837,0.361833313,0.444619849,0.709275115,0.489009084
0.504229972,0.454904154,0.428173182,0.519034725,0.407434719,0.363722131,0.452204303,0.70890728,0.487590408
0.528837358,0.454911849,0.439242045,0.519636248,0.416615649,0.36136429,0.46801233,0.709753506,0.490641676
0.543441054,0.45476828,0.43900077,0.516290907,0.42411262,0.360045953,0.478660109,0.710084427,0.502903695
0.526412445,0.45479834,0.426601336,0.507057981,0.424630742,0.359247194,0.477300362,0.711335028,0.508027657
0.496493851,0.455069848,0.412788135,0.498890351,0.435204273,0.360565618,0.468520149,0.710783369,0.514941217
0.480216847,0.45459513,0.424384376,0.499892889,0.460998265,0.35674998,0.457528261,0.710967568,0.520084688
0.482498234,0.45476828,0.444911862,0.501408131,0.476445492,0.353542998,0.446438037,0.710047699,0.526018012
0.491843849,0.455009727,0.461692117,0.499203611,0.504830424,0.350994969,0.449910843,0.708870553,0.531696739
0.501908119,0.454866157,0.484228576,0.496246521,0.485027376,0.345341328,0.466259654,0.709054376,0.533373265
0.508752311,0.454919064,0.494183833,0.497273525,0.482954723,0.344897669,0.475400528,0.707399213,0.530589644
0.510996509,0.454798581,0.498085302,0.502761159,0.483877791,0.346773848,0.473189132,0.709569682,0.527318753
0.502454589,0.45478343,0.490866701,0.50666973,0.476607503,0.345493341,0.47264807,0.710084427,0.518881604
0.494315552,0.454806276,0.496082729,0.503124413,0.47879358,0.345303238,0.45957567,0.709716404,0.515121816
0.509250926,0.459106631,0.488314355,0.497097482,0.461759321,0.349334257,0.456954792,0.709753506,0.514383188
0.507725389,0.463580136,0.497287217,0.491023216,0.463605208,0.345303411,0.460804811,0.710599358,0.516219966
0.50948056,0.463030387,0.504894311,0.486875845,0.450084873,0.346482202,0.458789532,0.709385484,0.519098772
0.481150216,0.463128024,0.524994927,0.490909932,0.462585132,0.350830057,0.454464798,0.709900603,0.521243034
0.461121583,0.462879603,0.539917899,0.498488803,0.453776564,0.352338757,0.44592994,0.70993733,0.522941529
0.447471477,0.463776131,0.529623433,0.496183763,0.441130463,0.358803622,0.441900216,0.711298301,0.521314621
0.465851291,0.463105899,0.489926546,0.490108433,0.441891519,0.365674229,0.438099853,0.711077562,0.514354694
0.480887652,0.463037842,0.441157602,0.485785552,0.435188022,0.376309573,0.436264974,0.709569308,0.504832382
0.490907269,0.463158565,0.408973717,0.477492937,0.446975812,0.379592908,0.442768279,0.70887074,0.495990125
0.484876344,0.463248747,0.384624116,0.468121729,0.45691788,0.383078897,0.449829058,0.709054376,0.492169338
0.467659562,0.463181411,0.419651535,0.461470405,0.47404923,0.37454775,0.456446834,0.709348757,0.496740145
0.464304437,0.463226142,0.434981544,0.465578951,0.485869355,0.365598223,0.456053765,0.709716217,0.500194894
0.47047465,0.463158565,0.451866135,0.474535315,0.486338973,0.35975422,0.459002201,0.710341892,0.50272393
0.463059571,0.470169669,0.437409087,0.484896297,0.496200035,0.354747326,0.452335326,0.709311842,0.50163065
0.469201059,0.471540434,0.423997163,0.496460325,0.499179422,0.35431622,0.445258551,0.70953258,0.499545765
0.450067499,0.471419951,0.44363953,0.506795778,0.49113191,0.351400624,0.446094067,0.71023171,0.505735328
0.438223563,0.471495463,0.46317502,0.515615457,0.487019106,0.351476717,0.457053129,0.710930466,0.506810723
0.42999203,0.471570495,0.481585377,0.51912248,0.487407718,0.348218834,0.468651172,0.709753319,0.512221009
0.431888606,0.471585886,0.485867642,0.519322988,0.491552776,0.345911808,0.473401801,0.709091478,0.513311853
0.438482985,0.471412496,0.488265088,0.525323326,0.478388717,0.349714634,0.467897581,0.710525716,0.512099799
0.452092718,0.471593341,0.491296779,0.526488611,0.474049065,0.344834302,0.463163365,0.709017462,0.514065103
0.448321924,0.471525765,0.470515209,0.525837626,0.483780617,0.34707796,0.458330951,0.70964295,0.509674078
0.450380064,0.471525524,0.452269977,0.524659045,0.493074888,0.349169518,0.449992628,0.709238387,0.509550448
0.44177964,0.471488008,0.438273733,0.526225877,0.494434906,0.347622989,0.440639224,0.708797098,0.507677048
0.43804714,0.471465162,0.424056045,0.527052904,0.501381502,0.34109467,0.442916132,0.710783182,0.499193532
0.42937764,0.471623642,0.409038345,0.526476378,0.512570329,0.335580576,0.454874141,0.710158068,0.49239794
0.420054315,0.471684004,0.411059475,0.528593676,0.515323032,0.333628391,0.465112715,0.709826961,0.490728739
0.406916613,0.471525524,0.43740396,0.531486943,0.514400048,0.33030714,0.468225417,0.710158068,0.49884701
0.410179207,0.471367766,0.460577867,0.529795658,0.522738998,0.322650586,0.464965141,0.708612712,0.506763541
0.409235185,0.471465162,0.491265418,0.528054911,0.519646269,0.320990047,0.459755931,0.709826961,0.515736756
0.414249815,0.471555825,0.515557408,0.530935946,0.508748963,0.325160439,0.45493993,0.709569308,0.52287402
0.422905518,0.471427647,0.555944225,0.531085928,0.510789115,0.327252085,0.44833801,0.710525903,0.531966013
0.440678299,0.47154837,0.585492572,0.52729011,0.506190525,0.331016994,0.443800746,0.709091104,0.533394438
0.442671571,0.471495463,0.591687172,0.519873453,0.49532572,0.337063652,0.454497623,0.709385297,0.530608353
0.434210407,0.471578431,0.585935454,0.513823652,0.501948293,0.354797968,0.467897442,0.709826961,0.520888381
0.421198156,0.471668613,0.586895465,0.51298386,0.49919559,0.370732199,0.47413884,0.710378807,0.516327342
0.42260038,0.471487768,0.591462539,0.518395972,0.498515457,0.380569043,0.473417796,0.709606222,0.514019567
0.417978072,0.471623402,0.594269595,0.522430591,0.484606428,0.387617114,0.477480623,0.70960641,0.515706663
0.428734435,0.471367525,0.580151749,0.520750475,0.454262433,0.404134118,0.475694982,0.710893926,0.516558351
0.423374327,0.471532979,0.57372418,0.513097144,0.50879755,0.432453482,0.471812277,0.709826961,0.518982439
0.428297495,0.471427887,0.567333745,0.507772256,0.524892491,0.451822887,0.471763456,0.709422399,0.518602563
0.415878461,0.471495704,0.550013314,0.505203949,0.506870575,0.458807504,0.476546771,0.709091291,0.517786669
0.413855384,0.471367766,0.532175764,0.501270382,0.492443424,0.469290835,0.481117556,0.710562443,0.515694475
0.424423581,0.471404801,0.504258148,0.493252734,0.493042469,0.484413927,0.480265489,0.708539257,0.511377478
0.444490519,0.471419951,0.499316036,0.485359539,0.497042097,0.4895099,0.483279575,0.707767048,0.513239469
0.441296991,0.471502918,0.491905433,0.480625537,0.50499227,0.487063154,0.478627283,0.709091478,0.514743544
0.437763283,0.471555825,0.474289956,0.478093928,0.511873945,0.486835049,0.472172938,0.709679864,0.51580835
0.426543401,0.471540675,0.454769833,0.480637769,0.523499971,0.4914491,0.46811025,0.709900415,0.512272264
0.436432299,0.471450012,0.445480804,0.490471687,0.530964606,0.493312553,0.472680896,0.71023171,0.511907836
0.447749973,0.471397346,0.456415266,0.500618865,0.520277815,0.494859256,0.481821631,0.709679677,0.511181429
0.455261784,0.471894909,0.468266862,0.497862815,0.506239112,0.489877552,0.496024418,0.709275115,0.51325574
0.454024344,0.471412737,0.482035914,0.483932052,0.487245707,0.485516625,0.50388747,0.709974057,0.512218575
0.448366571,0.471495223,0.452341017,0.474135364,0.504069533,0.487760283,0.495205315,0.710084239,0.508338378
0.452296816,0.471751821,0.420391379,0.476678673,0.509364259,0.490676051,0.490962505,0.708318894,0.502491267
0.446711313,0.471435342,0.406514174,0.484721318,0.514092359,0.492070309,0.490290838,0.709495853,0.504768131
